F1,TS222,TS223,TS224,TS225,TS226,TS227,TS228,TS230,TS231,TS232,TS233,TS234,TS235,TS236,TS237,TS239,TS240,TS241,TS242,TS243,TS244,TS245,TS246,TS247
cg20656868,0.260574326,0.22885338,0.276636325,0.270462536,0.174174139,0.309866337,0.26272864,0.293971741,0.293761059,0.213164472,0.2581414,0.215180332,0.207403802,0.171397408,0.214206359,0.25508525,0.265036247,0.242514664,0.291260619,0.257909769,0.304859029,0.257987663,0.264040671,0.183392022
cg20660269,0.112701981,0.125781395,0.078276279,0.148855467,0.144447795,0.086354935,0.109562343,0.101077808,0.094916181,0.166986276,0.108055359,0.094783514,0.134157473,0.077890556,0.08991039,0.117049117,0.078392605,0.077275524,0.093328085,0.094256722,0.133402287,0.113151702,0.115905857,0.12679995
cg20663852,0.125598247,0.108754449,0.088672901,0.094396882,0.115273614,0.103814364,0.083630112,0.106285205,0.12384417,0.130251379,0.080165443,0.094777792,0.102615782,0.142678454,0.122075056,0.118581025,0.141667822,0.137108537,0.116581868,0.14076818,0.119181045,0.163351388,0.126941108,0.115040607
cg20686125,0.443213852,0.429917623,0.411066639,0.439494456,0.426132487,0.417385967,0.413581981,0.422746286,0.413751287,0.436071282,0.392295311,0.429759167,0.417163089,0.392048647,0.436881037,0.421570598,0.401235085,0.452624511,0.445968917,0.459878147,0.414610694,0.453203757,0.43303678,0.431603671
cg20689730,0.528186642,0.541682804,0.544750987,0.491533196,0.526830904,0.532327981,0.444966882,0.542277987,0.518110507,0.498810521,0.534767707,0.51824666,0.51392875,0.511952693,0.528211749,0.534188095,0.539106884,0.529138164,0.547265963,0.538139041,0.543808418,0.513640547,0.520501694,0.525449252
cg20721135,0.582997056,0.535176438,0.466589263,0.491152775,0.499811264,0.491057003,0.574292179,0.565872811,0.529181128,0.505857688,0.447580607,0.491139164,0.49623778,0.543883593,0.46332438,0.566900394,0.512536281,0.494747735,0.481941473,0.580318274,0.507328861,0.575729539,0.497875154,0.500802239
cg20723412,0.579642407,0.55441476,0.563405242,0.590193778,0.556962672,0.588512347,0.554090416,0.567392606,0.540563593,0.553443103,0.529745001,0.584632525,0.567396727,0.568397493,0.578586837,0.554784385,0.559082131,0.545845443,0.570401577,0.537205924,0.594567514,0.573166375,0.542220053,0.587426217
cg20732076,0.278001253,0.269321596,0.226514994,0.277102047,0.2215225,0.231236301,0.259648462,0.236614958,0.23629091,0.297226936,0.223356728,0.224400254,0.25357932,0.262334846,0.269765544,0.274726035,0.209746596,0.255794212,0.254305952,0.287036307,0.267404118,0.293857804,0.25312417,0.293297448
cg20739013,0.257194161,0.307420594,0.257473266,0.280731358,0.274768234,0.248385313,0.23018876,0.278922339,0.311123499,0.298300438,0.258168073,0.297000508,0.236238024,0.268871302,0.293967496,0.278836885,0.286043642,0.340407157,0.286915947,0.345611684,0.261170567,0.307271424,0.329413414,0.300822565
cg20744437,0.095715042,0.092464155,0.069873529,0.082792532,0.073352056,0.08713656,0.087732299,0.072597727,0.097769195,0.100221247,0.077456891,0.090371407,0.086047884,0.139652124,0.125214757,0.110950607,0.113051695,0.086834115,0.08896117,0.130734425,0.076604331,0.124557838,0.078816598,0.076826627
cg20761187,0.352294959,0.37200219,0.396448975,0.356570621,0.435913136,0.339841059,0.32344925,0.415092948,0.389839143,0.340747143,0.378284698,0.439982055,0.336426217,0.390755674,0.4366924,0.442144238,0.42730496,0.39884564,0.346385071,0.408971513,0.364183526,0.402561864,0.449734459,0.408420356
cg20762729,0.327135791,0.289828021,0.278792618,0.313882659,0.291687043,0.26344179,0.334363739,0.321778991,0.347592018,0.323198382,0.255312527,0.274787948,0.296175369,0.344151547,0.284216159,0.325761088,0.307077248,0.32444372,0.269581158,0.362490907,0.294513123,0.366910809,0.305058381,0.326534596
cg20765716,0.527834106,0.599210253,0.511440231,0.549577806,0.555919139,0.511080463,0.542945718,0.527829437,0.533646199,0.58358446,0.559333704,0.499588346,0.522305574,0.508830446,0.566134145,0.540296109,0.566641415,0.592528932,0.492664557,0.606110651,0.520060282,0.59288723,0.511738164,0.591034782
cg20784591,0.343372905,0.336522511,0.344440014,0.348602562,0.340970626,0.352574691,0.348565354,0.347026047,0.355340436,0.349935741,0.339574939,0.343730829,0.351581486,0.315768453,0.317442852,0.336501345,0.322806414,0.358718956,0.35639437,0.375010535,0.357980943,0.330553956,0.358092047,0.353471345
cg20786131,0.113997565,0.10842709,0.13062382,0.101579898,0.094881047,0.106000902,0.093384389,0.089296443,0.097130342,0.106482818,0.103609603,0.100856879,0.114155991,0.166756108,0.106034634,0.098877528,0.103741521,0.095389734,0.110024481,0.119258796,0.092714626,0.130219723,0.088707534,0.109763089
cg20850016,0.259619424,0.26228178,0.220087182,0.241613776,0.220288816,0.203530725,0.268132325,0.240345217,0.249676777,0.259641324,0.196953906,0.219902106,0.211878304,0.268509475,0.2718624,0.272674433,0.239398578,0.277906399,0.216367145,0.290765881,0.226663492,0.279417946,0.260911531,0.235018417
cg20888995,0.302566585,0.295083965,0.3198978,0.32778544,0.306766728,0.333826113,0.310042891,0.294195622,0.286637877,0.318771458,0.330717732,0.297982413,0.293555117,0.273622785,0.298866199,0.299105324,0.276648819,0.278017963,0.294254315,0.283382529,0.311066759,0.289689659,0.2846122,0.32150307
cg20889322,0.528028482,0.520842667,0.513006924,0.524532099,0.488912053,0.476868635,0.553629931,0.54473063,0.544708443,0.5255543,0.46517292,0.519996699,0.494428853,0.518383672,0.493819799,0.562112399,0.512300147,0.562959965,0.457463526,0.552024385,0.525628502,0.506868835,0.554561927,0.550358055
cg20893838,0.420343183,0.435132067,0.340030758,0.41288977,0.404530991,0.348143159,0.372843781,0.373179091,0.379065769,0.423803149,0.346632262,0.364369284,0.369736543,0.409573774,0.43820462,0.382982612,0.399016712,0.410239484,0.366797434,0.413447386,0.382253499,0.422949498,0.38456697,0.433720074
cg20910008,0.338124199,0.390607514,0.452809628,0.40615012,0.436656668,0.45812097,0.428131135,0.426942033,0.424771725,0.35368366,0.455441818,0.451960931,0.4370413,0.337059778,0.323562642,0.411881773,0.354501501,0.348512198,0.435265048,0.278772114,0.458249468,0.326048103,0.385475454,0.378162268
cg20912205,0.434908474,0.452783312,0.416161085,0.397525811,0.422014647,0.404120299,0.442655011,0.453602025,0.464070336,0.414813931,0.398560536,0.417942379,0.428960516,0.417423351,0.395739402,0.447005907,0.446423197,0.444703596,0.410025652,0.461433723,0.445917672,0.462524909,0.442055187,0.401959509
cg20916427,0.453619805,0.524493311,0.489684002,0.491577063,0.458708342,0.454728183,0.461618054,0.472732114,0.452611019,0.511454824,0.462886385,0.521931146,0.507920297,0.469841537,0.490017166,0.505808572,0.486522151,0.499356381,0.468254041,0.505709605,0.476205647,0.481122125,0.476598935,0.512403317
cg20931972,0.560270449,0.599825447,0.536811679,0.53718551,0.581395043,0.514511146,0.535168699,0.533684578,0.548627259,0.572863652,0.520966796,0.550356756,0.555714934,0.572916442,0.61217102,0.580136058,0.56778627,0.567629331,0.57513443,0.583000978,0.524876242,0.619261693,0.589892914,0.556017945
cg20945261,0.398367249,0.377199575,0.422240701,0.390921705,0.412041024,0.433030406,0.412300629,0.414263265,0.398173844,0.412887962,0.404519373,0.432959776,0.410217276,0.375519815,0.394339102,0.403704687,0.38821144,0.395749245,0.446287833,0.38228409,0.427994557,0.369167871,0.401971191,0.398645599
cg20945853,0.286526906,0.319212068,0.300083973,0.264495376,0.290571833,0.229702256,0.237001208,0.304222095,0.287552758,0.262934095,0.229758234,0.317017736,0.305958967,0.301836416,0.27347538,0.31363487,0.323798078,0.311754303,0.288560394,0.324551862,0.248892912,0.348166657,0.312478426,0.288870036
cg20955688,0.085663042,0.096969943,0.057639151,0.112804922,0.095080584,0.063181574,0.067492836,0.06131828,0.050017991,0.119216788,0.064279046,0.059225735,0.097575389,0.057997758,0.080520826,0.080242422,0.044321234,0.049033045,0.072829132,0.067054432,0.109292623,0.068386289,0.073234537,0.101565091
cg20970369,0.383062172,0.384300301,0.409898433,0.399448246,0.388383867,0.409987362,0.39313645,0.392344989,0.395707437,0.382841333,0.378914542,0.439179176,0.418494337,0.373326512,0.359395187,0.422604967,0.377951998,0.399541139,0.403389224,0.351333163,0.416788346,0.37263286,0.424364006,0.408082132
cg20995304,0.510019323,0.513552554,0.521529386,0.539376532,0.50931642,0.494186244,0.505114515,0.536924693,0.518191553,0.514694683,0.494628691,0.545686831,0.506313798,0.528377051,0.531936045,0.516632521,0.498410908,0.531194555,0.551752619,0.536384128,0.499360713,0.518666204,0.520791165,0.537007936
cg21002651,0.073863004,0.065705648,0.062547049,0.064286179,0.083451781,0.053427881,0.06472116,0.078785246,0.06829285,0.090205467,0.046683648,0.07034528,0.057307815,0.056812255,0.063237899,0.06102424,0.049911345,0.065435781,0.055656432,0.068856579,0.073756917,0.058580587,0.060948783,0.080185946
cg21011133,0.152486205,0.161173237,0.159587473,0.156896962,0.170851339,0.146986655,0.187737084,0.188279516,0.142730847,0.156566705,0.175649353,0.156713557,0.174295203,0.164559528,0.154386071,0.186523012,0.164363919,0.162977207,0.146300869,0.167865596,0.194498825,0.162518306,0.146045481,0.172743248
cg21022247,0.474321006,0.471893886,0.499695215,0.506120935,0.460284439,0.494641673,0.506397004,0.4849894,0.462021788,0.477911662,0.474762363,0.471011909,0.490977583,0.455666609,0.447050377,0.462042682,0.456669201,0.471420084,0.50472585,0.478346619,0.505409857,0.456484317,0.472639219,0.485651011
cg21024495,0.276145118,0.271831812,0.256249555,0.280455223,0.263539013,0.242536208,0.224022434,0.276682012,0.23879763,0.305616869,0.2345721,0.301695274,0.249901464,0.293323923,0.300427882,0.249153537,0.309185219,0.321291894,0.276552084,0.327445421,0.228692745,0.291480426,0.333143219,0.284891551
cg21027517,0.107448607,0.150999388,0.074000677,0.054620255,0.071281731,0.058036922,0.081130383,0.05528127,0.064732341,0.103021041,0.124446981,0.075987243,0.07007794,0.069090926,0.162292035,0.137010887,0.123053881,0.052607046,0.053579939,0.149629854,0.064335202,0.070139616,0.051871782,0.075697113
cg21031035,0.494620599,0.482983581,0.494787317,0.488569379,0.464479651,0.458850171,0.471552261,0.484199656,0.488074233,0.448331046,0.462605931,0.480703229,0.468364599,0.458177237,0.496797382,0.468567051,0.484861434,0.520058692,0.517575167,0.496244317,0.469706306,0.50250368,0.498303838,0.460974974
cg21113318,0.365792252,0.347017319,0.385495379,0.35487021,0.338314573,0.363968896,0.357140488,0.381842375,0.341530104,0.345559757,0.352226944,0.371389446,0.346606034,0.339454435,0.36606326,0.374476661,0.34524949,0.340159359,0.389315475,0.326419264,0.358350119,0.358006024,0.38493043,0.383160257
cg21115691,0.069120871,0.073130096,0.062876296,0.088283373,0.082093825,0.051693973,0.080148002,0.0515646,0.059309122,0.106691565,0.059516352,0.072674154,0.093774418,0.07708329,0.065005886,0.082397891,0.048894221,0.058072265,0.064686232,0.074714936,0.085022435,0.088388419,0.074493783,0.087381549
cg21142743,0.343465038,0.314569827,0.306558885,0.329128509,0.293068104,0.297670925,0.338882134,0.337461793,0.335884044,0.342472996,0.287110138,0.305285153,0.286318165,0.284108503,0.31027021,0.3415459,0.304521497,0.348212972,0.314136054,0.364548863,0.313122836,0.339536922,0.331610149,0.314641934
cg21167046,0.528079155,0.508052063,0.4469826,0.486663563,0.489024419,0.408039539,0.467786052,0.451386526,0.461555509,0.536395886,0.40939366,0.464790058,0.481157484,0.545879762,0.51387294,0.481606949,0.488917346,0.514324159,0.489824102,0.5729636,0.450662123,0.535082732,0.463406553,0.495454623
cg21204860,0.44254644,0.438193103,0.510001213,0.464664207,0.460656153,0.541932295,0.466127207,0.472085398,0.424826735,0.466728642,0.50931046,0.510760205,0.503344567,0.477173081,0.44218846,0.489741618,0.446787994,0.397374,0.52817237,0.411725154,0.522292963,0.423757007,0.436806581,0.449371894
cg21226516,0.281933921,0.244329258,0.261385362,0.252774324,0.263022507,0.252296576,0.238748266,0.235064194,0.228021223,0.267176873,0.252559826,0.256204324,0.27122989,0.320681228,0.290923244,0.281840707,0.264167933,0.255397327,0.288130787,0.299409284,0.234735916,0.309509413,0.262015141,0.254578121
cg21232161,0.336837426,0.352833774,0.298949235,0.332473728,0.307205914,0.297714101,0.304319333,0.31254829,0.294388853,0.340125457,0.307267764,0.303224856,0.349197124,0.416962243,0.367223407,0.347720559,0.351785058,0.321840665,0.301060308,0.394150785,0.318267937,0.393372273,0.302710975,0.341714976
cg21253721,0.218823574,0.208233272,0.224959937,0.212830818,0.194532202,0.223823005,0.198177556,0.204193639,0.196339806,0.207226896,0.220457615,0.223867978,0.229692701,0.275620469,0.249490784,0.251155456,0.240330942,0.203238545,0.219141962,0.223316687,0.234534881,0.251880637,0.209494373,0.219803665
cg21254939,0.182746567,0.170963204,0.189310212,0.162299401,0.170111806,0.187641022,0.149519313,0.184373207,0.155479298,0.178287988,0.161463214,0.183617509,0.192084589,0.250538243,0.20488954,0.187635986,0.200872235,0.175485155,0.163235777,0.199411159,0.156914443,0.217785475,0.167619334,0.16844134
cg21268578,0.280145867,0.314189962,0.254639933,0.265572723,0.281873206,0.233686118,0.26617657,0.271772008,0.315687848,0.293903205,0.225931874,0.255792339,0.251732245,0.251404971,0.281121545,0.280437377,0.283676249,0.323633435,0.276358693,0.340082516,0.230191937,0.330060065,0.317028341,0.247749282
cg21271945,0.473656139,0.453526097,0.458275338,0.4692441,0.455028605,0.432510888,0.458455344,0.454363325,0.462582319,0.45992442,0.426074108,0.432586684,0.467053897,0.4476486,0.477165742,0.448821939,0.445989622,0.476202746,0.455916557,0.497914786,0.461844238,0.47020394,0.463265683,0.472324132
cg21278103,0.484094232,0.471832047,0.429134318,0.431135395,0.423431582,0.396953784,0.421851928,0.456982894,0.422856614,0.436129078,0.380961345,0.421176321,0.43008699,0.498207454,0.467376668,0.4598689,0.482540872,0.472728603,0.461374833,0.485859359,0.416849549,0.515046293,0.432346417,0.42926179
cg21291385,0.340345987,0.326600913,0.260368481,0.339653161,0.30293578,0.279420474,0.31152025,0.266216142,0.272011683,0.34729856,0.274842621,0.299776185,0.322841031,0.256557296,0.323955877,0.31037512,0.249874849,0.302810978,0.305481795,0.276194696,0.32423519,0.322397103,0.298241583,0.347531632
cg21301514,0.241387383,0.23636328,0.234189882,0.242220212,0.226720834,0.241569786,0.241501424,0.258369447,0.255713843,0.250863696,0.241273509,0.242179765,0.218204891,0.225637588,0.25595353,0.252528104,0.246509972,0.252470243,0.245534824,0.287381878,0.227682102,0.25317204,0.270303861,0.227077096
cg21340621,0.431323448,0.448575717,0.371514946,0.401377324,0.395526049,0.347043176,0.375293145,0.420602198,0.453816285,0.425510047,0.33526547,0.388972197,0.355908204,0.418166191,0.39632856,0.397678132,0.423709743,0.471926589,0.369666412,0.497988287,0.35508895,0.468856739,0.42781621,0.409363994
cg21407899,0.123691632,0.112142072,0.16906428,0.171211342,0.139058088,0.15255594,0.138675042,0.153253413,0.145754762,0.139605714,0.131682926,0.150135813,0.137134316,0.122383029,0.142957902,0.144524199,0.21036959,0.185784136,0.146033477,0.117069045,0.144511537,0.1267003,0.165837439,0.136191568
cg21470947,0.238180351,0.229872884,0.236933632,0.271443751,0.275323228,0.226699071,0.254269842,0.262585914,0.243370002,0.279570121,0.246794988,0.254182786,0.248021935,0.227624573,0.228582037,0.239717647,0.222463744,0.222989466,0.240263352,0.221164123,0.26455865,0.240670079,0.249938177,0.264600493
cg21535657,0.283269606,0.266436782,0.253666857,0.275884663,0.259803877,0.222139689,0.283926834,0.275897464,0.28188065,0.30387951,0.217942087,0.26510959,0.220947496,0.310590058,0.29378317,0.282914213,0.238533369,0.307617168,0.234296345,0.354615703,0.228812722,0.308892528,0.299126651,0.257790579
cg21543859,0.18679925,0.211142405,0.173830855,0.203095223,0.200379771,0.186316441,0.179211787,0.202879249,0.226890639,0.209896593,0.174373615,0.213313962,0.181459985,0.219367922,0.223314203,0.220163086,0.216709404,0.253088611,0.239297163,0.260046201,0.200669941,0.260863641,0.25520243,0.214384548
cg21604136,0.233927912,0.224362142,0.253060293,0.22783567,0.218701592,0.241384925,0.215150557,0.231904268,0.229913865,0.230536752,0.212171842,0.247654881,0.235296011,0.274078892,0.246414921,0.246307592,0.243326436,0.226689864,0.237949892,0.249530919,0.224433843,0.251248008,0.233119676,0.238014903
cg21639114,0.086623764,0.093783091,0.091275384,0.089498513,0.088933504,0.085416053,0.091923272,0.088924876,0.113568087,0.095181263,0.089290157,0.113670312,0.094729751,0.10813111,0.091482619,0.098552326,0.089710018,0.111258792,0.094679746,0.112596874,0.097244499,0.10854736,0.108666787,0.110675324
cg21645848,0.144183087,0.148477426,0.145759194,0.14719218,0.115999796,0.13851635,0.125974906,0.123623399,0.14649274,0.121747433,0.11309864,0.127284644,0.121699054,0.196151543,0.173118668,0.159621916,0.158006674,0.142209794,0.135482454,0.15516336,0.112830144,0.166214704,0.127546612,0.137797552
cg21647278,0.721328796,0.730222836,0.69152294,0.684957943,0.684133693,0.668784409,0.715710932,0.706988381,0.630537221,0.681346471,0.654874994,0.685031514,0.688222218,0.687054409,0.673456455,0.721483086,0.659957916,0.670791797,0.719188261,0.636883422,0.708847987,0.66782406,0.654152258,0.662730339
cg21671607,0.405278674,0.37720328,0.314813419,0.30483876,0.322499974,0.278341542,0.355672971,0.370892298,0.398663768,0.343509848,0.293910417,0.315540362,0.30733164,0.343217677,0.367932209,0.354804185,0.371314506,0.399729017,0.37038456,0.453304848,0.340525182,0.413577612,0.39619615,0.290352044
cg21685776,0.231785107,0.212117022,0.250910126,0.208809915,0.203388984,0.206914649,0.181987396,0.222028084,0.197075654,0.19891761,0.203535145,0.218620935,0.232768653,0.28854987,0.254083956,0.244373381,0.238067268,0.228635136,0.241265722,0.262208817,0.196939202,0.269151824,0.220311406,0.235809693
cg21706771,0.690109,0.691294921,0.703565208,0.65363508,0.705795122,0.693474715,0.693899474,0.705939431,0.681238777,0.646555012,0.667919886,0.727713947,0.671843546,0.687299769,0.667505416,0.679505348,0.699205982,0.679693724,0.670685149,0.689593119,0.680809148,0.683696972,0.669247066,0.68303017
cg21774136,0.530196233,0.539696119,0.63361008,0.57769583,0.587152626,0.655348237,0.583958997,0.568061517,0.536138102,0.544128461,0.628451844,0.59690551,0.595040628,0.523652729,0.515841941,0.553150364,0.548927126,0.487351096,0.580102879,0.498452648,0.597143079,0.508227432,0.518033401,0.526699495
cg21828951,0.230029984,0.20934393,0.191790499,0.196743639,0.201514933,0.201010616,0.229062878,0.207661927,0.200644947,0.212837741,0.19294201,0.203164267,0.225931385,0.201254212,0.203139184,0.225862131,0.200457359,0.216904346,0.206453787,0.206314182,0.221632822,0.20890046,0.215167149,0.220954399
cg21847347,0.137151243,0.139722305,0.122429563,0.117229959,0.119035556,0.101538741,0.106425929,0.122570362,0.131951011,0.14033781,0.08084468,0.141106446,0.116071717,0.183867761,0.160349477,0.142923151,0.163449395,0.140235682,0.113435738,0.168788318,0.11333675,0.153778178,0.119246856,0.119682321
cg21890646,0.469805961,0.467957765,0.523151861,0.512682086,0.478669534,0.515873748,0.480612658,0.50141293,0.481793018,0.491358672,0.498921544,0.498834969,0.497044492,0.413042794,0.386654591,0.488406445,0.448685635,0.421451313,0.50975661,0.422256051,0.533719567,0.434276037,0.483479497,0.502057518
cg21916461,0.12101424,0.155023544,0.146110927,0.122829447,0.117731531,0.121308752,0.119713158,0.115241359,0.115658856,0.175071096,0.146060343,0.16022264,0.157630574,0.221710499,0.186342077,0.172342947,0.162343981,0.124295863,0.133943766,0.193534135,0.118245346,0.182236527,0.123297968,0.126767691
cg21920221,0.155505006,0.158049328,0.173733415,0.182821966,0.165331681,0.168519855,0.190765427,0.150603849,0.159462251,0.206448226,0.182764962,0.181578682,0.170627946,0.167809454,0.190555574,0.164072961,0.148828336,0.146161075,0.179345459,0.172976392,0.164379706,0.14924805,0.181490346,0.142745538
cg22001211,0.187628494,0.188217536,0.197870121,0.202167084,0.181893936,0.211725146,0.187801919,0.20976533,0.186762375,0.20754124,0.194519145,0.215083201,0.192046725,0.228310307,0.21328822,0.218778104,0.213235465,0.188438873,0.209640461,0.18653907,0.212669064,0.191412167,0.180897554,0.193219043
cg22004069,0.380990492,0.398745728,0.359786423,0.351006234,0.346186456,0.347169677,0.3484249,0.36583627,0.357574521,0.350925206,0.351844425,0.362815804,0.38781366,0.412713811,0.362797847,0.377475589,0.364934027,0.383917358,0.410093053,0.412137765,0.372274003,0.406627787,0.354911815,0.364423585
cg22065498,0.257651685,0.269195848,0.226722587,0.276053969,0.240928527,0.207757921,0.241384804,0.264479016,0.269004375,0.241500895,0.221978331,0.245857806,0.216214665,0.256214576,0.280908341,0.258975887,0.263849314,0.273452117,0.265173206,0.305883252,0.234880652,0.295331142,0.271337349,0.228759557
cg22073152,0.19994062,0.143415336,0.150695056,0.174110186,0.137803547,0.177573622,0.16350031,0.184897122,0.115513694,0.1752687,0.173442606,0.146262529,0.161446836,0.183207866,0.157718087,0.195795965,0.174947769,0.131343681,0.154633913,0.157877006,0.224528416,0.139033782,0.149463935,0.16061963
cg22077313,0.400165984,0.395631921,0.343834133,0.354436243,0.321347324,0.366355663,0.339963149,0.342283792,0.352991233,0.350661177,0.345211216,0.330625513,0.323881813,0.30065511,0.376935832,0.351734277,0.386120193,0.373661524,0.341197064,0.428188934,0.404742915,0.359792493,0.381888591,0.37432843
cg22148297,0.08430546,0.074897991,0.066302606,0.076900655,0.067822137,0.063771645,0.077110778,0.065511394,0.069037357,0.084213103,0.06596461,0.063543893,0.075373499,0.065371327,0.077987141,0.081197042,0.057136947,0.064703063,0.068343576,0.079810191,0.07646538,0.083853857,0.066821849,0.076846336
cg22168796,0.085642748,0.067075362,0.054519989,0.087792233,0.091446599,0.064652544,0.081713528,0.061449153,0.036998868,0.110171209,0.0724129,0.041408637,0.088538377,0.055898922,0.086232978,0.082809751,0.043063426,0.067118448,0.063128448,0.069592473,0.094073015,0.065459323,0.088578664,0.083688712
cg22184990,0.102083638,0.102762373,0.082873181,0.135460182,0.104520384,0.104390575,0.086710793,0.091598133,0.109036249,0.157168381,0.084906359,0.103303085,0.130837812,0.077531834,0.078980395,0.104974966,0.083736496,0.101795348,0.085755265,0.111885471,0.112420891,0.118248222,0.096969625,0.132936015
cg22210337,0.120951844,0.143524227,0.08831836,0.074468934,0.09369862,0.072408066,0.096105434,0.078798946,0.084664713,0.111351405,0.108339322,0.0875091,0.074442855,0.065457098,0.149683859,0.12768822,0.108104561,0.064968218,0.070910427,0.146167808,0.069686103,0.086462271,0.084455145,0.079434738
cg22221074,0.43653305,0.434673654,0.402699158,0.435913404,0.401311648,0.422566311,0.46255528,0.439784753,0.461698744,0.451022598,0.469276432,0.472308473,0.407105249,0.468638379,0.431296746,0.473026071,0.440496853,0.442621384,0.443575689,0.483189622,0.477124218,0.468925843,0.473720348,0.412296801
cg22234930,0.362286819,0.338990365,0.218808063,0.303056061,0.25351142,0.205899535,0.298160149,0.295822375,0.354622049,0.342153046,0.234318432,0.254095536,0.2633472,0.293263537,0.290023402,0.326350253,0.341592115,0.333543131,0.2315166,0.346978658,0.342748148,0.33738384,0.296908084,0.321894984
cg22285621,0.245078941,0.206581888,0.187450107,0.20833441,0.180120114,0.221155036,0.213153174,0.20282032,0.208039996,0.221075222,0.166399426,0.186272041,0.2109514,0.214767993,0.220131755,0.237013676,0.192809905,0.245222701,0.246825998,0.265466019,0.215255068,0.255055831,0.21294636,0.224132982
cg22305268,0.485399226,0.441272929,0.419223821,0.422032051,0.449934708,0.395044163,0.430320785,0.467943636,0.48357284,0.445310203,0.398557655,0.457401249,0.395536548,0.477205823,0.495822827,0.466854075,0.492705678,0.527717277,0.464112542,0.538453221,0.440400335,0.534090181,0.51776452,0.449226734
cg22334880,0.199367526,0.155057272,0.165087566,0.151186832,0.18475122,0.14444093,0.174416087,0.183736465,0.163966527,0.188567144,0.154814267,0.154326233,0.122565685,0.160042675,0.158598557,0.165725975,0.15766528,0.192080684,0.178010248,0.183723092,0.176982185,0.151104989,0.155470366,0.190721888
cg22360318,0.197447303,0.219987674,0.20306627,0.219956086,0.195072292,0.208412592,0.194427262,0.185226873,0.200647885,0.241650139,0.214340114,0.208119623,0.241229664,0.295496463,0.248412857,0.22400356,0.224349013,0.230394502,0.209643083,0.261660589,0.214476252,0.26029161,0.213686253,0.218121412
cg22377043,0.236611594,0.220648661,0.252999306,0.227596674,0.236716929,0.210463119,0.244700442,0.259931071,0.253329888,0.242787714,0.221537331,0.233137462,0.263438467,0.25514342,0.232372077,0.262306666,0.210760556,0.275137705,0.238743582,0.307487518,0.230122028,0.272701222,0.293893482,0.256929893
cg22400059,0.154232356,0.227724082,0.247836362,0.22510772,0.199175191,0.290802616,0.312726322,0.228480313,0.210879471,0.243127868,0.287468784,0.239589532,0.242799151,0.182511839,0.2181133,0.306271913,0.204903862,0.234068853,0.227720319,0.200668544,0.287636789,0.167493583,0.223470108,0.212597744
cg22417613,0.321347742,0.342613979,0.35491866,0.359512122,0.354678949,0.367264744,0.368456914,0.364634964,0.318393492,0.328172235,0.381943287,0.350438744,0.371137139,0.308584315,0.320868,0.347407693,0.311791305,0.326625623,0.342692699,0.289329443,0.354767112,0.346336893,0.353082374,0.332319855
cg22437221,0.417357597,0.386722158,0.35507451,0.385615203,0.376251982,0.352065972,0.372149936,0.368434518,0.358277972,0.404669786,0.35114906,0.349792163,0.41167595,0.406277332,0.382244897,0.406779142,0.369121856,0.386145506,0.373224804,0.374361502,0.406312552,0.407491389,0.362422116,0.423795215
cg22446709,0.16076292,0.117298544,0.102131319,0.11324232,0.112630644,0.123013902,0.154251838,0.124126874,0.106083583,0.128398467,0.116445176,0.113014173,0.111435122,0.110308721,0.143911774,0.144989316,0.106722078,0.161070842,0.13860759,0.146452133,0.147141525,0.137400205,0.133249388,0.163071237
cg22453435,0.182919202,0.199412281,0.248942097,0.171144708,0.181697053,0.22094106,0.210211109,0.17611568,0.191761208,0.225578133,0.200311063,0.232225174,0.228736603,0.217545609,0.205582637,0.254767026,0.1948376,0.261557412,0.19016265,0.218179419,0.213243438,0.18503848,0.200545745,0.275396532
cg22478952,0.148873741,0.166079326,0.103501616,0.138600875,0.118554584,0.088131527,0.125155356,0.230393271,0.247365997,0.128812685,0.099177416,0.241292978,0.104427649,0.17172068,0.12895255,0.140243731,0.168733688,0.135806539,0.123739185,0.194029216,0.217741384,0.159972565,0.13624429,0.139110395
cg22481960,0.07570991,0.103520189,0.083308351,0.080802864,0.092806923,0.084534446,0.074990289,0.080160365,0.086248652,0.113540549,0.077061421,0.124214015,0.086637153,0.095821787,0.116960906,0.109221213,0.095089828,0.098938202,0.104762236,0.111067485,0.071277831,0.122971482,0.092421342,0.109381162
cg22507023,0.182160395,0.172918049,0.16225638,0.160134707,0.187273637,0.152847663,0.149007226,0.154056359,0.179956552,0.16969498,0.145769419,0.174507533,0.172032912,0.225088144,0.199203784,0.177032993,0.189173874,0.17188357,0.153489417,0.209745235,0.156055222,0.20935622,0.173712906,0.172562169
cg22507354,0.317072413,0.274268098,0.294682671,0.262381243,0.251633077,0.295061358,0.298462911,0.31531627,0.292030428,0.289515559,0.257813435,0.28257201,0.273677688,0.228300222,0.274576495,0.328447294,0.269428305,0.315216855,0.310122893,0.263428552,0.313961678,0.317360716,0.31984702,0.313672407
cg22571544,0.370499041,0.345754866,0.365251939,0.358195336,0.344300315,0.357618122,0.344565536,0.348121927,0.355830717,0.391352865,0.366865734,0.345516877,0.363557132,0.346823264,0.387297794,0.365337332,0.387904967,0.372607827,0.364058818,0.381433138,0.380408815,0.356296594,0.373291834,0.366286965
